instance_id,filename,rel_path,motif_name,motif_folder,all_motifs_dir,origin_images,Source Workshop,year_collected,image_type,image_resolution,color_profile,annotator_initials
874,Kricak_00011.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00011.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
875,Kricak_00012.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00012.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
876,Kricak_00013.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00013.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
877,Kricak_00014.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00014.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
878,Kricak_00015.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00015.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
879,Kricak_00016.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00016.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
880,Kricak_00017.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00017.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
881,Kricak_00018.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00018.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
882,Kricak_00019.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00019.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
883,Kricak_00020.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00020.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
884,Kricak_00021.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00021.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
885,Kricak_00022.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00022.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
886,Kricak_00023.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00023.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
887,Kricak_00024.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00024.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
888,Kricak_00025.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00025.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
889,Kricak_00026.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00026.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
890,Kricak_00027.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00027.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
891,Kricak_00028.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00028.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
892,Kricak_00029.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00029.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
893,Kricak_00030.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00030.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
894,Kricak_00031.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00031.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
895,Kricak_00032.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00032.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
896,Kricak_00033.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00033.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
897,Kricak_00034.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00034.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
898,Kricak_00035.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00035.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
899,Kricak_00036.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00036.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
900,Kricak_00037.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00037.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
901,Kricak_00038.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00038.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
902,Kricak_00039.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00039.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
903,Kricak_00040.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00040.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
904,Kricak_00041.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00041.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
905,Kricak_00042.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00042.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
906,Kricak_00043.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00043.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
907,Kricak_00044.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00044.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
908,Kricak_00045.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00045.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
909,Kricak_00046.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00046.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
910,Kricak_00047.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00047.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
911,Kricak_00048.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00048.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
912,Kricak_00049.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00049.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
913,Kricak_00050.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00050.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
914,Kricak_00051.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00051.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
915,Kricak_00052.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00052.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
916,Kricak_00053.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00053.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
917,Kricak_00054.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00054.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
918,Kricak_00055.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00055.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
919,Kricak_00056.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00056.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
920,Kricak_00057.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00057.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
921,Kricak_00058.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00058.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
922,Kricak_00059.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00059.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
923,Kricak_00060.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00060.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
924,Kricak_00061.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00061.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
925,Kricak_00062.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00062.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
926,Kricak_00063.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00063.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
927,Kricak_00064.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00064.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
928,Kricak_00065.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00065.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
929,Kricak_00066.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00066.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
930,Kricak_00067.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00067.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
931,Kricak_00068.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00068.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
932,Kricak_00069.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00069.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
933,Kricak_00070.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00070.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
934,Kricak_00071.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00071.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
935,Kricak_00072.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00072.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
936,Kricak_00073.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00073.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
937,Kricak_00074.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00074.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
938,Kricak_00075.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00075.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
939,Kricak_00076.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00076.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
940,Kricak_00077.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00077.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
941,Kricak_00078.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00078.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
942,Kricak_00079.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00079.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
943,Kricak_00080.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00080.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
944,Kricak_00081.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00081.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
945,Kricak_00082.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00082.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
946,Kricak_00083.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00083.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
947,Kricak_00084.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00084.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
948,Kricak_00085.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00085.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
949,Kricak_00086.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00086.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
950,Kricak_00087.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00087.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
951,Kricak_00088.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00088.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
952,Kricak_00089.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00089.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
953,Kricak_00090.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00090.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
954,Kricak_00091.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00091.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Kawis With Pagi-Sore Kricak Background.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
