instance_id,filename,rel_path,motif_name,motif_folder,all_motifs_dir,origin_images,Source Workshop,year_collected,image_type,image_resolution,color_profile,annotator_initials
1557,Kricak_00694.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00694.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1558,Kricak_00695.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00695.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1559,Kricak_00696.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00696.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1560,Kricak_00697.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00697.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1561,Kricak_00698.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00698.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1562,Kricak_00699.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00699.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1565,Kricak_00702.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00702.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1566,Kricak_00703.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00703.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1567,Kricak_00704.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00704.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1568,Kricak_00705.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00705.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1570,Kricak_00707.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00707.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1571,Kricak_00708.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00708.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1572,Kricak_00709.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00709.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1573,Kricak_00710.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00710.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1576,Kricak_00713.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00713.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1577,Kricak_00714.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00714.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1578,Kricak_00715.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00715.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1579,Kricak_00716.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00716.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1580,Kricak_00717.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00717.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1581,Kricak_00718.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00718.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1583,Kricak_00720.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00720.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1584,Kricak_00721.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00721.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1586,Kricak_00723.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00723.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1589,Kricak_00726.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00726.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1590,Kricak_00727.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00727.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1594,Kricak_00731.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00731.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1595,Kricak_00732.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00732.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1598,Kricak_00735.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00735.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1600,Kricak_00737.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00737.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1601,Kricak_00738.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00738.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1603,Kricak_00740.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00740.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1606,Kricak_00743.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00743.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1608,Kricak_00745.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00745.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1609,Kricak_00746.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00746.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1614,Kricak_00751.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00751.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1615,Kricak_00752.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00752.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1616,Kricak_00753.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00753.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1620,Kricak_00757.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00757.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1621,Kricak_00758.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00758.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1623,Kricak_00760.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00760.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1624,Kricak_00761.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00761.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1626,Kricak_00763.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00763.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1628,Kricak_00765.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00765.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1631,Kricak_00768.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00768.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1632,Kricak_00769.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00769.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1633,Kricak_00770.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00770.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1635,Kricak_00772.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00772.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1636,Kricak_00773.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00773.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1637,Kricak_00774.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00774.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1639,Kricak_00776.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00776.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1640,Kricak_00777.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00777.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1643,Kricak_00780.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00780.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1644,Kricak_00781.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00781.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1646,Kricak_00783.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00783.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1651,Kricak_00788.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00788.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1655,Kricak_00792.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00792.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1659,Kricak_00796.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00796.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1661,Kricak_00798.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00798.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1662,Kricak_00799.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00799.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1664,Kricak_00801.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00801.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1667,Kricak_00804.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00804.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1668,Kricak_00805.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00805.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1669,Kricak_00806.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00806.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1671,Kricak_00808.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00808.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1672,Kricak_00809.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00809.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1675,Kricak_00812.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00812.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1676,Kricak_00813.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00813.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Withering Teak in Blue.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1678,Kricak_00815.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00815.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Pagi-Sore Temple and Bamboo.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1679,Kricak_00816.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00816.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Pagi-Sore Temple and Bamboo.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1680,Kricak_00817.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00817.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Pagi-Sore Temple and Bamboo.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1682,Kricak_00819.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00819.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1685,Kricak_00822.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00822.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1687,Kricak_00824.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00824.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1688,Kricak_00825.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00825.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1691,Kricak_00828.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00828.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1692,Kricak_00829.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00829.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1693,Kricak_00830.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00830.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1695,Kricak_00832.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00832.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1700,Kricak_00837.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00837.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1703,Kricak_00840.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00840.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1704,Kricak_00841.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00841.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1705,Kricak_00842.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00842.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1706,Kricak_00843.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00843.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
1707,Kricak_00844.jpg,Batik_Lasem/motifs (isen-isen)/Kricak_Watu Pecah/all_motifs (1004)/Kricak_00844.jpg,Kricak / Watu Pecah,Kricak_Watu Pecah,all_motifs (1004),Water Animals with Sekar Jagad Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
